distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
47014,Yorkton--Melville,validated,Wiebe,,Stacey,GPC,1070.0,2.8,287.0,39056.0
48001,Banff--Airdrie,validated,Midgley,,Gwyneth,LPC,8425.0,10.8,393.0,78473.0
48001,Banff--Airdrie,validated,Mullins,,Austin,GPC,3315.0,4.2,393.0,78473.0
48001,Banff--Airdrie,validated,Richards,,Blake,CPC,55504.0,71.1,393.0,78473.0
48001,Banff--Airdrie,validated,Wellwood,,Nadine,PPC,2651.0,3.4,393.0,78473.0
48001,Banff--Airdrie,validated,Wilson,,Anne,NDP,8185.0,10.5,393.0,78473.0
48002,Battle River--Crowfoot,validated,Clarke,,Dianne,LPC,2557.0,4.1,352.0,62712.0
48002,Battle River--Crowfoot,validated,Fryzuk,,Natasha,NDP,3185.0,5.1,352.0,62712.0
48002,Battle River--Crowfoot,validated,Kurek,,Damien,CPC,53309.0,85.5,352.0,62712.0
48002,Battle River--Crowfoot,validated,Michaud,,David A.,PPC,1620.0,2.6,352.0,62712.0
48002,Battle River--Crowfoot,validated,Nelson,,Geordie,GPC,1689.0,2.7,352.0,62712.0
48003,Bow River,validated,Ikert,,Tom,PPC,1321.0,2.4,234.0,55372.0
48003,Bow River,validated,Lipp,,Tom,Christian Heritage Party,453.0,0.8,234.0,55372.0
48003,Bow River,validated,Macwilliam,,Lynn,NDP,3086.0,5.6,234.0,55372.0
48003,Bow River,validated,Rhemtulla,,Margaret,LPC,3173.0,5.8,234.0,55372.0
48003,Bow River,validated,Shields,,Martin,CPC,46279.0,83.9,234.0,55372.0
48003,Bow River,validated,Tuithof de Jonge,,Hendrika Maria,GPC,826.0,1.5,234.0,55372.0
48004,Calgary Centre,validated,Boonlert,,Thana,GPC,2853.0,4.3,385.0,66249.0
48004,Calgary Centre,validated,Buresi,,Jessica,NDP,6516.0,9.9,385.0,66249.0
48004,Calgary Centre,validated,Gould,,Eden,Animal Protection Party,247.0,0.4,385.0,66249.0
48004,Calgary Centre,validated,Hehr,,Kent,LPC,17771.0,27.0,385.0,66249.0
48004,Calgary Centre,validated,Johnston,,Chevy,PPC,907.0,1.4,385.0,66249.0
48004,Calgary Centre,validated,McLean,,Greg,CPC,37306.0,56.6,385.0,66249.0
48004,Calgary Centre,validated,Pawlowski,,Dawid,Christian Heritage Party,126.0,0.2,385.0,66249.0
48004,Calgary Centre,validated,Pewtress,,Michael,Independent,138.0,0.2,385.0,66249.0
48005,Calgary Confederation,validated,Hunter,,Kevan,ML,117.0,0.2,410.0,66302.0
48005,Calgary Confederation,validated,Korol,,Colin,PPC,1136.0,1.7,410.0,66302.0
48005,Calgary Confederation,validated,Moen,,Tim,Libertarian,407.0,0.6,410.0,66302.0
48005,Calgary Confederation,validated,Odd,,Natalie,GPC,5700.0,8.7,410.0,66302.0
48005,Calgary Confederation,validated,Sidhu,,Gurcharan Singh,NDP,7312.0,11.1,410.0,66302.0
48005,Calgary Confederation,validated,Stein,,Jordan,LPC,14908.0,22.6,410.0,66302.0
48005,Calgary Confederation,validated,Webber,,Len,CPC,36312.0,55.1,410.0,66302.0
48006,Calgary Forest Lawn,validated,Anand,,Jag,LPC,8690.0,21.7,395.0,40359.0
48006,Calgary Forest Lawn,validated,Carnegie,,William,GPC,1318.0,3.3,395.0,40359.0
48006,Calgary Forest Lawn,validated,Hallan,,Jasraj Singh,CPC,23805.0,59.6,395.0,40359.0
48006,Calgary Forest Lawn,validated,Levesque,,Dave,PPC,1089.0,2.7,395.0,40359.0
48006,Calgary Forest Lawn,validated,Nichols,,Brent,Independent,388.0,1.0,395.0,40359.0
48006,Calgary Forest Lawn,validated,Pimlott,,Joe,NDP,4227.0,10.6,395.0,40359.0
48006,Calgary Forest Lawn,validated,Ryder,,William James,VCP,91.0,0.2,395.0,40359.0
48006,Calgary Forest Lawn,validated,Sutherland,,Esther,Christian Heritage Party,222.0,0.6,395.0,40359.0
48006,Calgary Forest Lawn,validated,Trautman,,Jonathan,Communist,134.0,0.3,395.0,40359.0
48007,Calgary Heritage,validated,Benzen,,Bob,CPC,40817.0,70.7,260.0,57975.0
48007,Calgary Heritage,validated,Forsyth,,Scott,LPC,8057.0,14.0,260.0,57975.0
48007,Calgary Heritage,validated,Heather,,Larry R.,Christian Heritage Party,185.0,0.3,260.0,57975.0
48007,Calgary Heritage,validated,Heffernan,,Holly,NDP,5278.0,9.1,260.0,57975.0
48007,Calgary Heritage,validated,Hoeppner,,Stephanie,PPC,1123.0,1.9,260.0,57975.0
48007,Calgary Heritage,validated,Mills,,Hunter,Independent,228.0,0.4,260.0,57975.0
48007,Calgary Heritage,validated,Tulick,,Allie,GPC,2027.0,3.5,260.0,57975.0
48008,Calgary Midnapore,validated,Aalto,,Brian,LPC,7507.0,11.0,338.0,68426.0
48008,Calgary Midnapore,validated,Bhachu,,Gurmit,NDP,6445.0,9.5,338.0,68426.0
48008,Calgary Midnapore,validated,Gao,,Edward,PPC,1585.0,2.3,338.0,68426.0
48008,Calgary Midnapore,validated,Kusie,,Stephanie,CPC,50559.0,74.3,338.0,68426.0
48008,Calgary Midnapore,validated,Stasila,,Taylor,GPC,1992.0,2.9,338.0,68426.0
48009,Calgary Nose Hill,validated,Askin,,Peggy,ML,71.0,0.1,262.0,55571.0
48009,Calgary Nose Hill,validated,Grossé,,Jocelyn,GPC,1554.0,2.8,262.0,55571.0
48009,Calgary Nose Hill,validated,King,,Patrick,NDP,5304.0,9.6,262.0,55571.0
48009,Calgary Nose Hill,validated,Lorencz,,Kelly,PPC,1089.0,2.0,262.0,55571.0
48009,Calgary Nose Hill,validated,Rempel,,Michelle,CPC,38588.0,69.8,262.0,55571.0
48009,Calgary Nose Hill,validated,Tsang,,Josephine,LPC,8703.0,15.7,262.0,55571.0
48010,Calgary Rocky Ridge,validated,Kathol,,Todd,LPC,13012.0,18.4,284.0,70934.0
48010,Calgary Rocky Ridge,validated,Kelly,,Pat,CPC,48253.0,68.3,284.0,70934.0
48010,Calgary Rocky Ridge,validated,LeBlanc Fortin,,Nathan,NDP,6051.0,8.6,284.0,70934.0
48010,Calgary Rocky Ridge,validated,Poulin,,Tyler,PPC,1053.0,1.5,284.0,70934.0
48010,Calgary Rocky Ridge,validated,Wang,,Shaoli,Independent,270.0,0.4,284.0,70934.0
48010,Calgary Rocky Ridge,validated,Wright,,Catriona,GPC,2011.0,2.8,284.0,70934.0
48011,Calgary Shepard,validated,Arnold,,Del,LPC,8644.0,11.1,441.0,78581.0
48011,Calgary Shepard,validated,Kmiec,,Tom,CPC,58614.0,75.0,441.0,78581.0
48011,Calgary Shepard,validated,Scott,,Kyle,PPC,1709.0,2.2,441.0,78581.0
48011,Calgary Shepard,validated,Smith,,David Brian,NDP,6828.0,8.7,441.0,78581.0
48011,Calgary Shepard,validated,Tanaka,,Evelyn,GPC,2345.0,3.0,441.0,78581.0
48012,Calgary Signal Hill,validated,Ahmed,,Khalis,NDP,5355.0,8.4,241.0,63719.0
48012,Calgary Signal Hill,validated,Alatrash,,Ghada,LPC,9722.0,15.3,241.0,63719.0
48012,Calgary Signal Hill,validated,Bassett,,Christina,Parti Rhinocéros Party,511.0,0.8,241.0,63719.0
48012,Calgary Signal Hill,validated,Dirk,,Garry,Christian Heritage Party,200.0,0.3,241.0,63719.0
48012,Calgary Signal Hill,validated,Liepert,,Ron,CPC,44421.0,70.0,241.0,63719.0
48012,Calgary Signal Hill,validated,Reid,,Marco,GPC,2139.0,3.4,241.0,63719.0
48012,Calgary Signal Hill,validated,Squire,,Gord,PPC,1130.0,1.8,241.0,63719.0
48013,Calgary Skyview,validated,Alexander,,Joseph,Christian Heritage Party,483.0,1.0,497.0,51049.0
48013,Calgary Skyview,validated,Blanchard,,Daniel,ML,130.0,0.3,497.0,51049.0
48013,Calgary Skyview,validated,Dawar,,Harpreet Singh,CFF - Canada's Fourth Front,136.0,0.3,497.0,51049.0
48013,Calgary Skyview,validated,Dhillon,,Harry,PPC,603.0,1.2,497.0,51049.0
48013,Calgary Skyview,validated,Gill,,Gurinder Singh,NDP,7540.0,14.9,497.0,51049.0
48013,Calgary Skyview,validated,Knutson,,Signe,GPC,800.0,1.6,497.0,51049.0
48013,Calgary Skyview,validated,Naidoo,,Nirmala,LPC,14327.0,28.3,497.0,51049.0
48013,Calgary Skyview,validated,Sahota,,Jag,CPC,26533.0,52.5,497.0,51049.0
48014,Edmonton Centre,validated,Boissonnault,,Randy,LPC,17524.0,33.0,362.0,53454.0
48014,Edmonton Centre,validated,Cumming,,James,CPC,22006.0,41.4,362.0,53454.0
48014,Edmonton Centre,validated,Eckstrom,,Donovan,Parti Rhinocéros Party,206.0,0.4,362.0,53454.0
48014,Edmonton Centre,validated,Hookham,,Paul,PPC,805.0,1.5,362.0,53454.0
48014,Edmonton Centre,validated,Morton,,Peggy,ML,79.0,0.1,362.0,53454.0
48014,Edmonton Centre,validated,Murray,,Grad,GPC,1394.0,2.6,362.0,53454.0
48014,Edmonton Centre,validated,Pirbhai,,Adil,Independent,119.0,0.2,362.0,53454.0
48014,Edmonton Centre,validated,Swampy,,Katherine,NDP,10959.0,20.6,362.0,53454.0
48015,Edmonton Griesbach,validated,Alva Armas,,Christine,Christian Heritage Party,203.0,0.4,319.0,47282.0
48015,Edmonton Griesbach,validated,Boykowich,,Alex,Communist,170.0,0.4,319.0,47282.0
48015,Edmonton Griesbach,validated,Cherrington,,Mark,NDP,11800.0,25.1,319.0,47282.0
48015,Edmonton Griesbach,validated,Diotte,,Kerry,CPC,24120.0,51.4,319.0,47282.0
48015,Edmonton Griesbach,validated,Gudanowski,,Andrzej,Independent,216.0,0.5,319.0,47282.0
48015,Edmonton Griesbach,validated,Joyce,,Mary,ML,91.0,0.2,319.0,47282.0
48015,Edmonton Griesbach,validated,Khan,,Safi,GPC,1189.0,2.5,319.0,47282.0
48015,Edmonton Griesbach,validated,Mohamud,,Habiba,LPC,8100.0,17.2,319.0,47282.0
48015,Edmonton Griesbach,validated,Nichols,,Barbara Ellen,PPC,1074.0,2.3,319.0,47282.0
48016,Edmonton Manning,validated,Aboultaif,,Ziad,CPC,30425.0,55.9,357.0,54737.0
48016,Edmonton Manning,validated,Kadri,,Kamal,LPC,11692.0,21.5,357.0,54737.0
48016,Edmonton Manning,validated,Phiri,,Pam,Christian Heritage Party,276.0,0.5,357.0,54737.0
48016,Edmonton Manning,validated,Shaw,,Laura-Leah,GPC,1255.0,2.3,357.0,54737.0
48016,Edmonton Manning,validated,St. Germain,,Charmaine,NDP,9555.0,17.6,357.0,54737.0
48016,Edmonton Manning,validated,Summers,,Daniel,PPC,1109.0,2.0,357.0,54737.0
48016,Edmonton Manning,validated,Vachon,,Andre,ML,68.0,0.1,357.0,54737.0
48017,Edmonton Mill Woods,validated,Herbert,,Tanya,GPC,968.0,1.8,342.0,53519.0
48017,Edmonton Mill Woods,validated,Logan,,Nigel,NDP,6422.0,12.1,342.0,53519.0
48017,Edmonton Mill Woods,validated,Melanson,,Don,Christian Heritage Party,219.0,0.4,342.0,53519.0
48017,Edmonton Mill Woods,validated,Sohi,,Amarjeet,LPC,17879.0,33.6,342.0,53519.0
48017,Edmonton Mill Woods,validated,Uppal,,Tim,CPC,26736.0,50.3,342.0,53519.0
48017,Edmonton Mill Woods,validated,Young,,Annie,PPC,953.0,1.8,342.0,53519.0
48018,Edmonton Riverbend,validated,Chaudary,,Tariq,LPC,14038.0,23.0,329.0,61477.0
48018,Edmonton Riverbend,validated,Jeneroux,,Matt,CPC,35126.0,57.4,329.0,61477.0
48018,Edmonton Riverbend,validated,Kennedy,,Valerie,GPC,1797.0,2.9,329.0,61477.0
48018,Edmonton Riverbend,validated,Morris,,Kevin,PPC,855.0,1.4,329.0,61477.0
48018,Edmonton Riverbend,validated,Redman,,Audrey,NDP,9332.0,15.3,329.0,61477.0
48019,Edmonton Strathcona,validated,Cameron,,Ian,PPC,941.0,1.7,250.0,56995.0
48019,Edmonton Strathcona,validated,Kalmanovitch,,Michael,GPC,1152.0,2.0,250.0,56995.0
48019,Edmonton Strathcona,validated,Lilly,,Sam,CPC,21035.0,37.1,250.0,56995.0
48019,Edmonton Strathcona,validated,MacDonald,,Dougal,ML,77.0,0.1,250.0,56995.0
48019,Edmonton Strathcona,validated,McPherson,,Heather,NDP,26823.0,47.3,250.0,56995.0
48019,Edmonton Strathcona,validated,Olszewski,,Eleanor,LPC,6592.0,11.6,250.0,56995.0
48019,Edmonton Strathcona,validated,Rankin,,Naomi,Communist,125.0,0.2,250.0,56995.0
48020,Edmonton West,validated,Armstrong,,Matthew,PPC,1126.0,1.9,304.0,58939.0
48020,Edmonton West,validated,Johnston,,Kerrie,LPC,11812.0,20.1,304.0,58939.0
48020,Edmonton West,validated,McCauley,,Kelly,CPC,35719.0,60.9,304.0,58939.0
48020,Edmonton West,validated,Pearce,,Jackie,GPC,1441.0,2.5,304.0,58939.0
48020,Edmonton West,validated,Steuber,,Patrick,NDP,8537.0,14.6,304.0,58939.0
48021,Edmonton--Wetaskiwin,validated,Calliou,,Travis,VCP,211.0,0.2,392.0,87847.0
48021,Edmonton--Wetaskiwin,validated,Doell,,Neil,PPC,1616.0,1.8,392.0,87847.0
48021,Edmonton--Wetaskiwin,validated,Drzymala,,Emily,GPC,1660.0,1.9,392.0,87847.0
48021,Edmonton--Wetaskiwin,validated,Garver,,Noah,NDP,9820.0,11.2,392.0,87847.0
48021,Edmonton--Wetaskiwin,validated,Lake,,Mike,CPC,63346.0,72.4,392.0,87847.0
48021,Edmonton--Wetaskiwin,validated,Wong,,Richard,LPC,10802.0,12.4,392.0,87847.0
48022,Foothills,validated,Barlow,,John,CPC,53872.0,82.1,290.0,65881.0
48022,Foothills,validated,Hendi,,Mickail,NDP,3767.0,5.7,290.0,65881.0
48022,Foothills,validated,Hession,,Greg,PPC,1698.0,2.6,290.0,65881.0
48022,Foothills,validated,Lacey,,Bridget,GPC,2398.0,3.7,290.0,65881.0
48022,Foothills,validated,Moller,,Cheryl,LPC,3856.0,5.9,290.0,65881.0
48023,Fort McMurray--Cold Lake,validated,Barrett,,Matthew,PPC,1674.0,3.3,258.0,51234.0
48023,Fort McMurray--Cold Lake,validated,Deheer,,Brian,GPC,865.0,1.7,258.0,51234.0
48023,Fort McMurray--Cold Lake,validated,Farrington,,Maggie,LPC,4848.0,9.5,258.0,51234.0
48023,Fort McMurray--Cold Lake,validated,Gilks,,Matthew,NDP,2883.0,5.7,258.0,51234.0
48023,Fort McMurray--Cold Lake,validated,Yurdiga,,David,CPC,40706.0,79.9,258.0,51234.0
48024,Grande Prairie--Mackenzie,validated,Alyward,,Erin,NDP,4245.0,7.0,314.0,61293.0
48024,Grande Prairie--Mackenzie,validated,Burchill,,Douglas Gordon,PPC,1492.0,2.4,314.0,61293.0
48024,Grande Prairie--Mackenzie,validated,Munro,,Kenneth,LPC,2910.0,4.8,314.0,61293.0
48024,Grande Prairie--Mackenzie,validated,Termuende,,Shelley,GPC,1134.0,1.9,314.0,61293.0
48024,Grande Prairie--Mackenzie,validated,Warkentin,,Chris,CPC,51198.0,84.0,314.0,61293.0
48025,Lakeland,validated,Brunner,,Kira,GPC,1105.0,1.9,198.0,57776.0
48025,Lakeland,validated,Graham,,Roberta Marie,VCP,147.0,0.3,198.0,57776.0
48025,Lakeland,validated,Houle,,Alain,PPC,1468.0,2.5,198.0,57776.0
48025,Lakeland,validated,McFadzean,,Robert,Libertarian,251.0,0.4,198.0,57776.0
48025,Lakeland,validated,Stubbs,,Shannon,CPC,48314.0,83.9,198.0,57776.0
48025,Lakeland,validated,Swanson,,Jeffrey,NDP,3728.0,6.5,198.0,57776.0
48025,Lakeland,validated,Watson,,Mark,LPC,2565.0,4.5,198.0,57776.0
48026,Lethbridge,validated,Bleiken,,Shandi,NDP,9110.0,14.7,335.0,62217.0
48026,Lethbridge,validated,Bronson,,Amy,LPC,8443.0,13.6,335.0,62217.0
48026,Lethbridge,validated,Harder,,Rachael,CPC,40713.0,65.8,335.0,62217.0
48026,Lethbridge,validated,Hepworth,,Grant,PPC,1007.0,1.6,335.0,62217.0
48026,Lethbridge,validated,Slingerland,,Marc,Christian Heritage Party,670.0,1.1,335.0,62217.0
48026,Lethbridge,validated,Watson,,Stephnie,GPC,1939.0,3.1,335.0,62217.0
48027,Medicine Hat--Cardston--Warner,validated,Hawthorne,,Shannon,GPC,1203.0,2.3,254.0,53356.0
48027,Medicine Hat--Cardston--Warner,validated,Kirshenbaum,,Harris,LPC,3528.0,6.6,254.0,53356.0
48027,Medicine Hat--Cardston--Warner,validated,Motz,,Glen,CPC,42045.0,79.2,254.0,53356.0
48027,Medicine Hat--Cardston--Warner,validated,Nelson,,Andrew,PPC,1350.0,2.5,254.0,53356.0
48027,Medicine Hat--Cardston--Warner,validated,Phillips,,Dave,Independent,337.0,0.6,254.0,53356.0
48027,Medicine Hat--Cardston--Warner,validated,Thomson,,Elizabeth,NDP,4639.0,8.7,254.0,53356.0
48028,Peace River--Westlock,validated,Nygaard,,Peter,GPC,1377.0,2.7,347.0,51996.0
48028,Peace River--Westlock,validated,Penny,,Leslie,LPC,3148.0,6.1,347.0,51996.0
48028,Peace River--Westlock,validated,Schrader,,John,PPC,1579.0,3.1,347.0,51996.0
48028,Peace River--Westlock,validated,Viersen,,Arnold,CPC,41659.0,80.7,347.0,51996.0
48028,Peace River--Westlock,validated,Villebrun,,Jennifer,NDP,3886.0,7.5,347.0,51996.0
48029,Red Deer--Mountain View,validated,Borlé,,Conner,GPC,2026.0,3.0,278.0,68447.0
48029,Red Deer--Mountain View,validated,Dreeshen,,Earl,CPC,54765.0,80.3,278.0,68447.0
48029,Red Deer--Mountain View,validated,Garbanewski,,Logan,NDP,4946.0,7.3,278.0,68447.0
48029,Red Deer--Mountain View,validated,Mitchell,,Paul,PPC,2637.0,3.9,278.0,68447.0
48029,Red Deer--Mountain View,validated,Tremblay,,Gary,LPC,3795.0,5.6,278.0,68447.0
48030,Red Deer--Lacombe,validated,Calkins,,Blaine,CPC,53843.0,79.8,325.0,67769.0
48030,Red Deer--Lacombe,validated,Palmer,,Sarah,GPC,1596.0,2.4,325.0,67769.0
48030,Red Deer--Lacombe,validated,Pezzella,,Lauren,NDP,6012.0,8.9,325.0,67769.0
48030,Red Deer--Lacombe,validated,Rose,,Tiffany,LPC,3540.0,5.2,325.0,67769.0
48030,Red Deer--Lacombe,validated,Thompson,,Laura Lynn,PPC,2453.0,3.6,325.0,67769.0
48031,St. Albert--Edmonton,validated,Cecelia,,Brigitte,PPC,1268.0,1.9,336.0,65427.0
48031,St. Albert--Edmonton,validated,Cooper,,Michael,CPC,39506.0,60.7,336.0,65427.0
48031,St. Albert--Edmonton,validated,Dunbar,,Rob,GPC,1594.0,2.4,336.0,65427.0
48031,St. Albert--Edmonton,validated,Fraser,,Robert Bruce,VCP,351.0,0.5,336.0,65427.0
48031,St. Albert--Edmonton,validated,Mpulubusi,,Kathleen,NDP,9895.0,15.2,336.0,65427.0
48031,St. Albert--Edmonton,validated,Springate,,Greg,LPC,12477.0,19.2,336.0,65427.0
48032,Sherwood Park--Fort Saskatchewan,validated,Genuis,,Garnett,CPC,53600.0,73.4,321.0,73371.0
48032,Sherwood Park--Fort Saskatchewan,validated,McElrea,,Patrick,VCP,300.0,0.4,321.0,73371.0
48032,Sherwood Park--Fort Saskatchewan,validated,Sanderson,,Laura,GPC,1592.0,2.2,321.0,73371.0
48032,Sherwood Park--Fort Saskatchewan,validated,Theroux,,Aidan,NDP,8867.0,12.1,321.0,73371.0
48032,Sherwood Park--Fort Saskatchewan,validated,Thiering,,Ron,LPC,7357.0,10.1,321.0,73371.0
48032,Sherwood Park--Fort Saskatchewan,validated,Villetard,,Darren,PPC,1334.0,1.8,321.0,73371.0
48033,Sturgeon River--Parkland,validated,Beauchamp,,Tyler,PPC,1625.0,2.4,314.0,68971.0
48033,Sturgeon River--Parkland,validated,Brochu,,Ronald,LPC,4696.0,6.8,314.0,68971.0
48033,Sturgeon River--Parkland,validated,Chauvet,,Ernest,Christian Heritage Party,416.0,0.6,314.0,68971.0
48033,Sturgeon River--Parkland,validated,Desforges,,Guy,NDP,6940.0,10.1,314.0,68971.0
48033,Sturgeon River--Parkland,validated,Lloyd,,Dane,CPC,53235.0,77.5,314.0,68971.0
48033,Sturgeon River--Parkland,validated,Romyn,,Cass,GPC,1745.0,2.5,314.0,68971.0
48034,Yellowhead,validated,Bowman,,Kristine,NDP,3898.0,7.0,303.0,56271.0
48034,Yellowhead,validated,Francey,,Gordon,VCP,108.0,0.2,303.0,56271.0
48034,Yellowhead,validated,Galavan,,Douglas,PPC,1592.0,2.8,303.0,56271.0
48034,Yellowhead,validated,Hoefsloot,,Jeremy,LPC,2912.0,5.2,303.0,56271.0
48034,Yellowhead,validated,Lystang,,Cory,Libertarian,222.0,0.4,303.0,56271.0
48034,Yellowhead,validated,Satdeo,,Angelena,GPC,1272.0,2.3,303.0,56271.0
48034,Yellowhead,validated,Soroka,,Gerald,CPC,45964.0,82.1,303.0,56271.0
59001,Abbotsford,validated,Alderking,,Aeriol,Christian Heritage Party,270.0,0.6,403.0,49339.0
59001,Abbotsford,validated,Duncan,,Locke,PPC,985.0,2.0,403.0,49339.0
59001,Abbotsford,validated,Fast,,Ed,CPC,25162.0,51.4,403.0,49339.0
59001,Abbotsford,validated,Fowler,,Stephen,GPC,3702.0,7.6,403.0,49339.0
59001,Abbotsford,validated,Heffernan,,Seamus,LPC,10560.0,21.6,403.0,49339.0
59001,Abbotsford,validated,Sauve,,Madeleine,NDP,8257.0,16.9,403.0,49339.0
59002,Burnaby North--Seymour,validated,Beech,,Terry,LPC,17770.0,35.5,466.0,50525.0
59002,Burnaby North--Seymour,validated,Dahlby,,Lewis Clarke,Libertarian,219.0,0.4,466.0,50525.0
59002,Burnaby North--Seymour,validated,Dong,,Rocky,PPC,1079.0,2.2,466.0,50525.0
59002,Burnaby North--Seymour,validated,Kuttner,,Amita,GPC,4801.0,9.6,466.0,50525.0
59002,Burnaby North--Seymour,validated,Leung,,Heather,CPC,9734.0,19.4,466.0,50525.0
59002,Burnaby North--Seymour,validated,Robinson,,Svend,NDP,16185.0,32.3,466.0,50525.0
59002,Burnaby North--Seymour,validated,Taylor,,Robert,Independent,271.0,0.5,466.0,50525.0
59003,Burnaby South,validated,Brar,,Neelam,LPC,10706.0,23.8,417.0,45423.0
59003,Burnaby South,validated,Brocki,,Rex,Libertarian,246.0,0.5,417.0,45423.0
59003,Burnaby South,validated,Rawdah,,Al,PPC,645.0,1.4,417.0,45423.0
59003,Burnaby South,validated,Shin,,Jay,CPC,13914.0,30.9,417.0,45423.0
59003,Burnaby South,validated,Singh,,Jagmeet,NDP,16956.0,37.7,417.0,45423.0
59003,Burnaby South,validated,Sproule,,Brian,ML,62.0,0.1,417.0,45423.0
59003,Burnaby South,validated,Wauters,,Brennan,GPC,2477.0,5.5,417.0,45423.0
59004,Cariboo--Prince George,validated,Calogheros,,Tracy,LPC,10932.0,20.0,321.0,55095.0
59004,Cariboo--Prince George,validated,Doherty,,Todd,CPC,28848.0,52.7,321.0,55095.0
59004,Cariboo--Prince George,validated,Kerr,,Mackenzie,GPC,4998.0,9.1,321.0,55095.0
59004,Cariboo--Prince George,validated,Orr,,Michael,Independent,350.0,0.6,321.0,55095.0
59004,Cariboo--Prince George,validated,Sapergia,,Heather,NDP,8440.0,15.4,321.0,55095.0
59004,Cariboo--Prince George,validated,Yang,,Jing Lan,PPC,1206.0,2.2,321.0,55095.0
59005,Central Okanagan--Similkameen--Nicola,validated,Albas,,Dan,CPC,31135.0,47.9,341.0,65276.0
59005,Central Okanagan--Similkameen--Nicola,validated,Duncan,,Allan,PPC,1345.0,2.1,341.0,65276.0
59005,Central Okanagan--Similkameen--Nicola,validated,Mellalieu,,Robert,GPC,5086.0,7.8,341.0,65276.0
59005,Central Okanagan--Similkameen--Nicola,validated,Murphy,,Mary Ann,LPC,16252.0,25.0,341.0,65276.0
59005,Central Okanagan--Similkameen--Nicola,validated,Phillip,,Joan,NDP,10904.0,16.8,341.0,65276.0
59005,Central Okanagan--Similkameen--Nicola,validated,Regier,,Jesse,Libertarian,213.0,0.3,341.0,65276.0
59006,Chilliwack--Hope,validated,Bogunovic,,Rob,PPC,1760.0,3.3,226.0,53981.0
59006,Chilliwack--Hope,validated,Green,,Arthur,GPC,5243.0,9.8,226.0,53981.0
59006,Chilliwack--Hope,validated,Lamache,,Daniel,Christian Heritage Party,202.0,0.4,226.0,53981.0
59006,Chilliwack--Hope,validated,McQuillan,,Heather,NDP,8957.0,16.7,226.0,53981.0
59006,Chilliwack--Hope,validated,O'Donnell,,Dorothy-Jean,ML,73.0,0.1,226.0,53981.0
59006,Chilliwack--Hope,validated,Strahl,,Mark,CPC,26672.0,49.6,226.0,53981.0
59006,Chilliwack--Hope,validated,Velonis,,Kelly,LPC,10848.0,20.2,226.0,53981.0
59007,Cloverdale--Langley City,validated,Aldag,,John,LPC,19542.0,35.2,415.0,55903.0
59007,Cloverdale--Langley City,validated,Banwarie,,Rae,NDP,10508.0,18.9,415.0,55903.0
59007,Cloverdale--Langley City,validated,Jansen,,Tamara,CPC,20936.0,37.7,415.0,55903.0
59007,Cloverdale--Langley City,validated,Kennedy,,Ian,PPC,930.0,1.7,415.0,55903.0
59007,Cloverdale--Langley City,validated,Nutbrown,,Caelum,GPC,3572.0,6.4,415.0,55903.0
59008,Coquitlam--Port Coquitlam,validated,Gower,,Christina,NDP,13383.0,23.0,314.0,58489.0
59008,Coquitlam--Port Coquitlam,validated,Insley,,Nicholas,CPC,19788.0,34.0,314.0,58489.0
59008,Coquitlam--Port Coquitlam,validated,Iova,,Dan,VCP,98.0,0.2,314.0,58489.0
59008,Coquitlam--Port Coquitlam,validated,McKinnon,,Ron,LPC,20178.0,34.7,314.0,58489.0
59008,Coquitlam--Port Coquitlam,validated,Nickason,,Brad,GPC,4025.0,6.9,314.0,58489.0
59008,Coquitlam--Port Coquitlam,validated,Spornicu,,Roland,PPC,703.0,1.2,314.0,58489.0
59009,Courtenay--Alberni,validated,Biley,,Barbara,ML,172.0,0.2,359.0,72639.0
59009,Courtenay--Alberni,validated,Gowans,,Jonah Baden,LPC,8620.0,11.9,359.0,72639.0
59009,Courtenay--Alberni,validated,Horner,,Byron,CPC,23936.0,33.1,359.0,72639.0
59009,Courtenay--Alberni,validated,Johns,,Gord,NDP,29790.0,41.2,359.0,72639.0
59009,Courtenay--Alberni,validated,Wood,,Sean,GPC,9762.0,13.5,359.0,72639.0
59010,Cowichan--Malahat--Langford,validated,Chen,,Rhonda,PPC,1066.0,1.6,282.0,65510.0
59010,Cowichan--Malahat--Langford,validated,DeLong,,Alana,CPC,16959.0,26.0,282.0,65510.0
59010,Cowichan--Malahat--Langford,validated,Herbert,,Blair,LPC,10301.0,15.8,282.0,65510.0
59010,Cowichan--Malahat--Langford,validated,Hwitsum,,Lydia,GPC,13181.0,20.2,282.0,65510.0
59010,Cowichan--Malahat--Langford,validated,MacGregor,,Alistair,NDP,23519.0,36.1,282.0,65510.0
59010,Cowichan--Malahat--Langford,validated,Stanbridge,,Robin Morton,Christian Heritage Party,202.0,0.3,282.0,65510.0
59011,Delta,validated,Anderson-Fennell,,Randy,NDP,8792.0,16.3,361.0,54337.0
59011,Delta,validated,Bains,,Amarit,Independent,398.0,0.7,361.0,54337.0
59011,Delta,validated,Bennett,,Tony,Independent,385.0,0.7,361.0,54337.0
59011,Delta,validated,Corbet,,Tanya,CPC,17809.0,33.0,361.0,54337.0
59011,Delta,validated,DeCraene,,Craig,GPC,3387.0,6.3,361.0,54337.0
59011,Delta,validated,Ireland,,Angelina,PPC,948.0,1.8,361.0,54337.0
