distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
35095,Scarborough--Guildwood,validated,McKay,,John,Liberal,26123.0,61.1,580.0,43322.0
35095,Scarborough--Guildwood,validated,McMahon,,Tara,Green Party,1220.0,2.9,580.0,43322.0
35095,Scarborough--Guildwood,validated,Spencer,,Michelle,NDP-New Democratic Party,4806.0,11.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Stefanis,,Gus,Nationalist,85.0,0.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Thuraisingham,,Quintus,Conservative,9553.0,22.4,580.0,43322.0
35096,Scarborough North,validated,Chen,,Shaun,Liberal,20911.0,53.6,385.0,39422.0
35096,Scarborough North,validated,Chen,,Yan,NDP-New Democratic Party,5039.0,12.9,385.0,39422.0
35096,Scarborough North,validated,Guerrier,,Jude,People's Party,370.0,0.9,385.0,39422.0
35096,Scarborough North,validated,Kong,,David,Conservative,11838.0,30.3,385.0,39422.0
35096,Scarborough North,validated,Robinson,,Janet,UPC,83.0,0.2,385.0,39422.0
35096,Scarborough North,validated,Velez,,Avery,Green Party,796.0,2.0,385.0,39422.0
35097,Scarborough--Rouge Park,validated,Anandasangaree,,Gary,Liberal,31360.0,62.2,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Hamilton,,Jessica,Green Party,2330.0,4.6,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Kwok,,Kingsley,NDP-New Democratic Party,5801.0,11.5,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Sally,,Dilano,People's Party,467.0,0.9,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Singh,,Bobby,Conservative,10115.0,20.1,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Theodoru,,Mark,Christian Heritage Party,353.0,0.7,322.0,50748.0
35098,Scarborough Southwest,validated,Blair,,Bill,Liberal,28965.0,57.2,449.0,51084.0
35098,Scarborough Southwest,validated,Cain,,Amanda,Green Party,2477.0,4.9,449.0,51084.0
35098,Scarborough Southwest,validated,Eratostene,,Italo,People's Party,590.0,1.2,449.0,51084.0
35098,Scarborough Southwest,validated,Fawcett Smith,,Kimberly,Conservative,10502.0,20.7,449.0,51084.0
35098,Scarborough Southwest,validated,Luisi,,Simon,Animal Protection Party,236.0,0.5,449.0,51084.0
35098,Scarborough Southwest,validated,McCrady,,Keith,NDP-New Democratic Party,7865.0,15.5,449.0,51084.0
35099,Simcoe--Grey,validated,D'Angelo,,Tony,VCP,305.0,0.4,492.0,76001.0
35099,Simcoe--Grey,validated,Dowdall,,Terry,Conservative,32812.0,43.5,492.0,76001.0
35099,Simcoe--Grey,validated,Jackson,,Sherri,Green Party,8589.0,11.4,492.0,76001.0
35099,Simcoe--Grey,validated,Kenney,,Lorne,Liberal,23925.0,31.7,492.0,76001.0
35099,Simcoe--Grey,validated,Matthews,,Ilona,NDP-New Democratic Party,8462.0,11.2,492.0,76001.0
35099,Simcoe--Grey,validated,Sommer,,Richard,People's Party,1416.0,1.9,492.0,76001.0
35100,Simcoe North,validated,Belcourt,,Angelique,NDP-New Democratic Party,8850.0,14.1,358.0,63136.0
35100,Simcoe North,validated,Brown,,Chris,Christian Heritage Party,341.0,0.5,358.0,63136.0
35100,Simcoe North,validated,Hawes,,Gerry,Liberal,19310.0,30.8,358.0,63136.0
35100,Simcoe North,validated,Makk,,Stephen,People's Party,1154.0,1.8,358.0,63136.0
35100,Simcoe North,validated,Powell,,Valerie,Green Party,5882.0,9.4,358.0,63136.0
35100,Simcoe North,validated,Stanton,,Bruce,Conservative,27241.0,43.4,358.0,63136.0
35101,Spadina--Fort York,validated,Fang,,Frank,Conservative,10680.0,17.6,339.0,60989.0
35101,Spadina--Fort York,validated,Maher,,Dean,Green Party,3174.0,5.2,339.0,60989.0
35101,Spadina--Fort York,validated,Ramirez,,Marcela,Independent,114.0,0.2,339.0,60989.0
35101,Spadina--Fort York,validated,Stewart,,Robert,People's Party,672.0,1.1,339.0,60989.0
35101,Spadina--Fort York,validated,Vaughan,,Adam,Liberal,33822.0,55.8,339.0,60989.0
35101,Spadina--Fort York,validated,Yoon,,Diana,NDP-New Democratic Party,12188.0,20.1,339.0,60989.0
35102,Stormont--Dundas--South Glengarry,validated,Aman,,Raheem,Green Party,2126.0,4.0,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Duncan,,Eric,Conservative,28976.0,53.9,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Megill,,Heather,Liberal,13767.0,25.6,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Schmitz,,Kelsey Catherine,NDP-New Democratic Party,7674.0,14.3,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Trimm,,Sabile,People's Party,1168.0,2.2,533.0,54244.0
35103,Sudbury,validated,Crumplin,,Bill,Green Party,3225.0,6.7,317.0,48294.0
35103,Sudbury,validated,Lalonde,,Chanel,Animal Protection Party,282.0,0.6,317.0,48294.0
35103,Sudbury,validated,Lefebvre,,Paul,Liberal,19643.0,40.9,317.0,48294.0
35103,Sudbury,validated,Mairs,,Beth,NDP-New Democratic Party,13885.0,28.9,317.0,48294.0
35103,Sudbury,validated,Paterson,,Sean,People's Party,873.0,1.8,317.0,48294.0
35103,Sudbury,validated,Popescu,,J. David,Independent,70.0,0.1,317.0,48294.0
35103,Sudbury,validated,St-Amant,,Pierre,Conservative,9864.0,20.6,317.0,48294.0
35103,Sudbury,validated,Sylvestre,,Charlene,Independent,135.0,0.3,317.0,48294.0
35104,Thornhill,validated,Bregman,,Nathan,Parti Rhinocéros Party,217.0,0.4,583.0,54079.0
35104,Thornhill,validated,Gladstone,,Gary,Liberal,18946.0,35.4,583.0,54079.0
35104,Thornhill,validated,Kent,,Peter,Conservative,29187.0,54.6,583.0,54079.0
35104,Thornhill,validated,Malik,,Waseem,CFF - Canada's Fourth Front,77.0,0.1,583.0,54079.0
35104,Thornhill,validated,Petrucci,,Sara,NDP-New Democratic Party,3469.0,6.5,583.0,54079.0
35104,Thornhill,validated,Rachlis,,Josh,Green Party,1600.0,3.0,583.0,54079.0
35105,Thunder Bay--Rainy River,validated,Hartnell,,Andrew,People's Party,741.0,1.8,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Moddejonge,,Amanda,Green Party,1829.0,4.5,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Powlowski,,Marcus,Liberal,14498.0,35.3,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Rydholm,,Linda,Conservative,12039.0,29.3,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Won,,Yuk-Sem,NDP-New Democratic Party,11944.0,29.1,333.0,41384.0
35106,Thunder Bay--Superior North,validated,Achneepineskum,,Anna Betty,NDP-New Democratic Party,9126.0,21.1,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Hajdu,,Patty,Liberal,18502.0,42.9,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Hyer,,Bruce,Green Party,3639.0,8.4,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Khanjari,,Youssef,People's Party,734.0,1.7,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Pullia,,Frank,Conservative,11036.0,25.6,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Vodden,,Alexander,Libertarian,140.0,0.3,416.0,43593.0
35107,Timmins--James Bay,validated,Angus,,Charlie,NDP-New Democratic Party,14885.0,40.5,369.0,37109.0
35107,Timmins--James Bay,validated,Boileau,,Michelle,Liberal,9443.0,25.7,369.0,37109.0
35107,Timmins--James Bay,validated,Grenke,,Kraymr,Conservative,9907.0,27.0,369.0,37109.0
35107,Timmins--James Bay,validated,Kennedy,,Max,Green Party,1257.0,3.4,369.0,37109.0
35107,Timmins--James Bay,validated,Roy,,Renaud,People's Party,1248.0,3.4,369.0,37109.0
35108,Toronto Centre,validated,Carson,,Sean,Parti Rhinocéros Party,147.0,0.3,384.0,54896.0
35108,Toronto Centre,validated,Chang,,Brian,NDP-New Democratic Party,12142.0,22.3,384.0,54896.0
35108,Toronto Centre,validated,Cragg,,Bronwyn,Communist,125.0,0.2,384.0,54896.0
35108,Toronto Centre,validated,Fernandez,,Philip,ML,54.0,0.1,384.0,54896.0
35108,Toronto Centre,validated,Lester,,Ryan,Conservative,6613.0,12.1,384.0,54896.0
35108,Toronto Centre,validated,Lewin,,Rob,Animal Protection Party,182.0,0.3,384.0,54896.0
35108,Toronto Centre,validated,Morneau,,Bill,Liberal,31271.0,57.4,384.0,54896.0
35108,Toronto Centre,validated,Paul,,Annamie,Green Party,3852.0,7.1,384.0,54896.0
35108,Toronto Centre,validated,Tavares,,Jason,Independent,126.0,0.2,384.0,54896.0
35109,Toronto--Danforth,validated,Abbott,,Elizabeth,Animal Protection Party,261.0,0.4,413.0,58472.0
35109,Toronto--Danforth,validated,Byard,,Ivan,Communist,151.0,0.3,413.0,58472.0
35109,Toronto--Danforth,validated,Choudhary,,Zia,Conservative,6091.0,10.5,413.0,58472.0
35109,Toronto--Danforth,validated,Dabrusin,,Julie,Liberal,27681.0,47.7,413.0,58472.0
35109,Toronto--Danforth,validated,Dos Remedios,,Tara,People's Party,621.0,1.1,413.0,58472.0
35109,Toronto--Danforth,validated,Kladitis,,John,Independent,210.0,0.4,413.0,58472.0
35109,Toronto--Danforth,validated,Lee,,Min Sook,NDP-New Democratic Party,19283.0,33.2,413.0,58472.0
35109,Toronto--Danforth,validated,Tolley,,Chris,Green Party,3761.0,6.5,413.0,58472.0
35110,University--Rosedale,validated,Brothers,,Karin,Stop Climate Change,124.0,0.2,281.0,57672.0
35110,University--Rosedale,validated,Freeland,,Chrystia,Liberal,29652.0,51.7,281.0,57672.0
35110,University--Rosedale,validated,Garvie,,Drew,Communist,143.0,0.2,281.0,57672.0
35110,University--Rosedale,validated,Grant,,Tim,Green Party,4861.0,8.5,281.0,57672.0
35110,University--Rosedale,validated,Jean-Baptiste Vajda,,Melissa,NDP-New Democratic Party,12573.0,21.9,281.0,57672.0
35110,University--Rosedale,validated,Lockwood,,Aran,People's Party,510.0,0.9,281.0,57672.0
35110,University--Rosedale,validated,Rutchinski,,Steve,ML,27.0,0.0,281.0,57672.0
35110,University--Rosedale,validated,Tingling,,Helen-Claire,Conservative,9342.0,16.3,281.0,57672.0
35110,University--Rosedale,validated,White,,Liz,Animal Protection Party,159.0,0.3,281.0,57672.0
35111,Vaughan--Woodbridge,validated,DeVita,,Peter,NDP-New Democratic Party,3910.0,7.8,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Fronte,,Raquel,Green Party,1302.0,2.6,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Khan,,Muhammad Hassan,Independent,165.0,0.3,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Kruze,,Teresa,Conservative,18289.0,36.3,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Montesano,,Domenic,People's Party,852.0,1.7,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Sorbara,,Francesco,Liberal,25810.0,51.3,480.0,50808.0
35112,Waterloo,validated,Campbell,,Lori,NDP-New Democratic Party,9710.0,15.2,417.0,64123.0
35112,Waterloo,validated,Chagger,,Bardish,Liberal,31085.0,48.8,417.0,64123.0
35112,Waterloo,validated,Traub,,Erika,People's Party,1112.0,1.7,417.0,64123.0
35112,Waterloo,validated,Wright,,Kirsten,Green Party,6184.0,9.7,417.0,64123.0
35112,Waterloo,validated,Zhang,,Jerry,Conservative,15615.0,24.5,417.0,64123.0
35113,Wellington--Halton Hills,validated,Barron,,Lesley,Liberal,19777.0,28.4,359.0,70039.0
35113,Wellington--Halton Hills,validated,Bascombe,,Andrew,NDP-New Democratic Party,6499.0,9.3,359.0,70039.0
35113,Wellington--Halton Hills,validated,Carle,,Syl,People's Party,1509.0,2.2,359.0,70039.0
35113,Wellington--Halton Hills,validated,Chong,,Michael,Conservative,33044.0,47.4,359.0,70039.0
35113,Wellington--Halton Hills,validated,Martin,,Ralph,Green Party,8851.0,12.7,359.0,70039.0
35114,Whitby,validated,Dias,,Brian,NDP-New Democratic Party,9760.0,14.1,415.0,69516.0
35114,Whitby,validated,McCarthy,,Todd,Conservative,24564.0,35.5,415.0,69516.0
35114,Whitby,validated,Pejic,,Mirko,People's Party,860.0,1.2,415.0,69516.0
35114,Whitby,validated,Slavchenko,,Paul,Green Party,3735.0,5.4,415.0,69516.0
35114,Whitby,validated,Turnbull,,Ryan,Liberal,30182.0,43.7,415.0,69516.0
35115,Willowdale,validated,Ahluwalia,,Birinder Singh,Independent,200.0,0.4,410.0,45880.0
35115,Willowdale,validated,Ehsassi,,Ali,Liberal,22282.0,49.0,410.0,45880.0
35115,Willowdale,validated,Hillier,,Richard,People's Party,563.0,1.2,410.0,45880.0
35115,Willowdale,validated,Kalsi,,Leah,NDP-New Democratic Party,4231.0,9.3,410.0,45880.0
35115,Willowdale,validated,Lee,,Daniel,Conservative,16452.0,36.2,410.0,45880.0
35115,Willowdale,validated,Vettese,,Sharolyn,Green Party,1671.0,3.7,410.0,45880.0
35115,Willowdale,validated,Ziaian,,Shodja,Independent,71.0,0.2,410.0,45880.0
35116,Windsor--Tecumseh,validated,Abati,,Giovanni,Green Party,2177.0,3.8,539.0,57496.0
35116,Windsor--Tecumseh,validated,Burr,,Dan,People's Party,1279.0,2.2,539.0,57496.0
35116,Windsor--Tecumseh,validated,Chesnik,,Laura,ML,187.0,0.3,539.0,57496.0
35116,Windsor--Tecumseh,validated,Demarce,,Leo,Conservative,15851.0,27.8,539.0,57496.0
35116,Windsor--Tecumseh,validated,Hardcastle,,Cheryl,NDP-New Democratic Party,18417.0,32.3,539.0,57496.0
35116,Windsor--Tecumseh,validated,Kusmierczyk,,Irek,Liberal,19046.0,33.4,539.0,57496.0
35117,Windsor West,validated,Burrell,,Darryl,People's Party,958.0,1.8,560.0,52522.0
35117,Windsor West,validated,Hunt,,Quinn,Green Party,1325.0,2.5,560.0,52522.0
35117,Windsor West,validated,Lau,,Henry,Conservative,9925.0,19.1,560.0,52522.0
35117,Windsor West,validated,Masse,,Brian,NDP-New Democratic Party,20800.0,40.0,560.0,52522.0
35117,Windsor West,validated,Pupatello,,Sandra,Liberal,18878.0,36.3,560.0,52522.0
35117,Windsor West,validated,Villamizar,,Margaret,ML,76.0,0.1,560.0,52522.0
35118,York Centre,validated,Levitt,,Michael,Liberal,21680.0,50.2,665.0,43851.0
35118,York Centre,validated,Vásquez Jiménez,,Andrea,NDP-New Democratic Party,4251.0,9.8,665.0,43851.0
35118,York Centre,validated,Willson,,Rachel,Conservative,15852.0,36.7,665.0,43851.0
35118,York Centre,validated,Wood,,Rebecca,Green Party,1403.0,3.2,665.0,43851.0
35119,York--Simcoe,validated,Arnold,,Jonathan,Green Party,4650.0,8.6,497.0,54278.0
35119,York--Simcoe,validated,Davidson,,Scot,Conservative,24918.0,46.3,497.0,54278.0
35119,York--Simcoe,validated,Komar,,Keith,Libertarian,1311.0,2.4,497.0,54278.0
35119,York--Simcoe,validated,Lotter,,Michael,People's Party,875.0,1.6,497.0,54278.0
35119,York--Simcoe,validated,McLean,,Jessa,NDP-New Democratic Party,7620.0,14.2,497.0,54278.0
35119,York--Simcoe,validated,Wesley-Esquimaux,,Cynthia,Liberal,14407.0,26.8,497.0,54278.0
35120,York South--Weston,validated,Hussen,,Ahmed,Liberal,25976.0,58.4,575.0,45038.0
35120,York South--Weston,validated,Racine,,Gerard,People's Party,685.0,1.5,575.0,45038.0
35120,York South--Weston,validated,Rattan,,Jasveen,Conservative,8415.0,18.9,575.0,45038.0
35120,York South--Weston,validated,Tewelde,,Yafet,NDP-New Democratic Party,7754.0,17.4,575.0,45038.0
35120,York South--Weston,validated,Ward,,Nicki,Green Party,1633.0,3.7,575.0,45038.0
35121,Humber River--Black Creek,validated,Augimeri,,Maria,NDP-New Democratic Party,7198.0,19.0,503.0,38461.0
35121,Humber River--Black Creek,validated,Choudry,,Iftikhar,Conservative,6164.0,16.2,503.0,38461.0
35121,Humber River--Black Creek,validated,Krosinska,,Ania,People's Party,402.0,1.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Nugent,,Christine,ML,89.0,0.2,503.0,38461.0
35121,Humber River--Black Creek,validated,Schmitz,,Mike,Green Party,804.0,2.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Sgro,,Judy,Liberal,23187.0,61.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Smith,,Stenneth,UPC,114.0,0.3,503.0,38461.0
46001,Brandon--Souris,validated,Duguay,,Ashley,NDP-New Democratic Party,5805.0,14.1,224.0,41430.0
46001,Brandon--Souris,validated,Eastcott,,Robert,Independent,107.0,0.3,224.0,41430.0
46001,Brandon--Souris,validated,Hamilton,,Vanessa,Independent,219.0,0.5,224.0,41430.0
46001,Brandon--Souris,validated,Hayward,,Terry,Liberal,4972.0,12.1,224.0,41430.0
46001,Brandon--Souris,validated,Hein,,Rebecca,Christian Heritage Party,280.0,0.7,224.0,41430.0
46001,Brandon--Souris,validated,Lussier,,Robin,People's Party,691.0,1.7,224.0,41430.0
46001,Brandon--Souris,validated,Maguire,,Larry,Conservative,26148.0,63.5,224.0,41430.0
46001,Brandon--Souris,validated,Tiessen,,Bill,Green Party,2984.0,7.2,224.0,41430.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Eyolfson,,Doug,Liberal,16398.0,35.5,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Fletcher,,Steven,People's Party,1975.0,4.3,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Ho,,Brian,Independent,140.0,0.3,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Lauhn-Jensen,,Kristin,Green Party,2178.0,4.7,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Morantz,,Marty,Conservative,18815.0,40.7,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Penner,,Melissa,Christian Heritage Party,166.0,0.4,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,St. George,,Ken,NDP-New Democratic Party,6556.0,14.2,256.0,46484.0
46003,Churchill--Keewatinook Aski,validated,Ashton,,Niki,NDP-New Democratic Party,11919.0,50.3,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Bird,,Cyara,Conservative,4714.0,19.9,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Klassen,,Judy,Liberal,5616.0,23.7,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Klyne,,Ken,People's Party,294.0,1.2,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,McLean,,Ralph,Green Party,1144.0,4.8,190.0,23877.0
46004,Dauphin--Swan River--Neepawa,validated,Godon,,Frank,People's Party,711.0,1.8,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Johnson,,Jenni,Christian Heritage Party,470.0,1.2,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Lewycky,,Laverne,NDP-New Democratic Party,5724.0,14.1,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Mazier,,Dan,Conservative,26103.0,64.3,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Scofield-Singh,,Cathy,Liberal,5344.0,13.2,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Storey,,Kate,Green Party,2214.0,5.5,279.0,40845.0
46005,Elmwood--Transcona,validated,Blaikie,,Daniel,NDP-New Democratic Party,19786.0,45.6,313.0,43677.0
46005,Elmwood--Transcona,validated,Gautron,,Noel,People's Party,512.0,1.2,313.0,43677.0
46005,Elmwood--Transcona,validated,Malabar,,Jennifer,Liberal,5346.0,12.3,313.0,43677.0
46005,Elmwood--Transcona,validated,Manweiler,,Kelly,Green Party,1480.0,3.4,313.0,43677.0
46005,Elmwood--Transcona,validated,Toet,,Lawrence,Conservative,16240.0,37.5,313.0,43677.0
46006,Kildonan--St. Paul,validated,Dancho,,Raquel,Conservative,19856.0,44.8,222.0,44520.0
46006,Kildonan--St. Paul,validated,Deck,,Martin,People's Party,510.0,1.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Hiebert,,Eduard,Independent,108.0,0.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Katerynuk,,Spencer,Christian Heritage Party,304.0,0.7,222.0,44520.0
46006,Kildonan--St. Paul,validated,Krosney,,Evan,NDP-New Democratic Party,9387.0,21.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Mihychuk,,MaryAnn,Liberal,12356.0,27.9,222.0,44520.0
46006,Kildonan--St. Paul,validated,Reed,,Rylan,Green Party,1777.0,4.0,222.0,44520.0
46007,Portage--Lisgar,validated,Archer,,Aaron,People's Party,1169.0,2.6,275.0,44911.0
46007,Portage--Lisgar,validated,Bergen,,Candice,Conservative,31600.0,70.8,275.0,44911.0
46007,Portage--Lisgar,validated,Dondo,,Jerome,Christian Heritage Party,860.0,1.9,275.0,44911.0
46007,Portage--Lisgar,validated,Eert,,Beverley,Green Party,2356.0,5.3,275.0,44911.0
46007,Portage--Lisgar,validated,Friesen,,Cindy,NDP-New Democratic Party,3872.0,8.7,275.0,44911.0
46007,Portage--Lisgar,validated,Werbiski,,Ken,Liberal,4779.0,10.7,275.0,44911.0
46008,Provencher,validated,Falk,,Ted,Conservative,31821.0,65.9,322.0,48627.0
46008,Provencher,validated,Gibson,,Janine G.,Green Party,2884.0,6.0,322.0,48627.0
46008,Provencher,validated,Kirczenow,,Trevor,Liberal,6347.0,13.1,322.0,48627.0
46008,Provencher,validated,McGee,,Erin,NDP-New Democratic Party,6187.0,12.8,322.0,48627.0
46008,Provencher,validated,Sturby,,Wayne,People's Party,1066.0,2.2,322.0,48627.0
46009,Saint Boniface--Saint Vital,validated,Baljeet,,Sharma,Independent,303.0,0.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Caron,,Rejeanne,Conservative,15436.0,32.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Cross,,Billie,NDP-New Democratic Party,8037.0,17.0,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Linnick,,Ben,Green Party,2671.0,5.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,McAllister,,Adam,People's Party,591.0,1.2,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Vandal,,Dan,Liberal,20300.0,42.9,269.0,47607.0
46010,Selkirk--Interlake--Eastman,validated,Bezan,,James,Conservative,31109.0,62.7,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,James,,Wayne,Green Party,2934.0,5.9,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Kathwaroon,,Ian,People's Party,683.0,1.4,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Regelsky,,Detlev,Liberal,6003.0,12.1,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Smith,,Robert A.,NDP-New Democratic Party,8873.0,17.9,322.0,49924.0
46011,Winnipeg Centre,validated,Dyck,,Ryan,Conservative,5561.0,17.5,274.0,31998.0
